TICID,Camera,CCD,Tmag,RA,Dec,sector
153798637,3,2,8.0,67.0267,-42.1294,32
156888563,3,4,8.2,98.9402,-47.2817,32
158091975,3,4,8.01,90.8442,-42.3631,32
158111564,3,4,5.84,91.1178,-45.0352,32
158111591,3,4,5.52,91.1664,-45.0774,32
158113091,3,4,8.01,91.2074,-46.8234,32
160179030,3,1,8.04,79.1351,-36.2656,32
160328822,3,1,8.01,91.2311,-32.8409,32
160329609,3,1,9.65,91.2175,-34.5579,32
161476008,3,3,9.26,72.9733,-46.787,32
161477033,3,3,10.06,73.2614,-45.5403,32
161528027,3,3,8.04,74.062,-46.4499,32
161567634,3,2,8.1,74.4198,-43.033,32
167085242,4,4,8.13,95.6652,-66.3128,32
167087044,4,4,12.97,95.8849,-68.3127,32
167203674,4,4,8.83,97.0789,-70.2585,32
167205241,4,4,8.03,97.3487,-71.5065,32
167339584,4,4,8.44,98.5407,-68.477,32
167415965,4,4,8.01,99.4581,-70.9309,32
167455698,2,4,8.07,65.0334,-11.5605,32
167485724,2,4,14.62,71.9759,-10.1787,32
167486494,2,4,8.16,72.0671,-11.0645,32
167486543,2,4,16.3,72.1335,-10.8973,32
167524278,4,4,8.15,100.5792,-65.1343,32
167554511,4,1,14.67,101.204,-60.4104,32
167574282,4,1,10.9,101.3955,-61.3204,32
167672077,3,1,8.11,79.7974,-41.5796,32
167695608,4,1,11.69,102.9257,-63.4304,32
167746025,3,1,15.61,80.8561,-39.1983,32
167748092,3,1,8.47,81.09,-38.2578,32
167751145,4,4,9.74,103.9712,-64.9971,32
167794129,4,4,8.84,104.4597,-64.8536,32
167799624,3,1,8.35,81.4841,-40.4052,32
167810285,4,4,12.79,104.8174,-65.4855,32
167888736,4,4,11.64,105.1675,-64.6827,32
168793956,3,2,8.46,63.9347,-32.9821,32
168794172,2,1,8.16,63.9849,-31.9878,32
168873996,3,2,8.34,65.3281,-33.837,32
169304560,2,3,9.33,75.8323,-17.3761,32
169305167,2,3,15.85,75.7814,-15.6063,32
169419750,2,3,8.03,77.1432,-17.3282,32
169451968,2,3,8.01,77.5448,-13.7306,32
170632780,3,2,8.02,66.2041,-35.29,32
170634116,2,1,9.68,66.3709,-30.6004,32
170636897,2,1,11.07,66.6356,-30.8032,32
170699229,2,1,11.81,67.9111,-30.7142,32
170729895,3,2,8.1,67.9992,-33.8986,32
170750280,2,1,8.35,68.2808,-31.6953,32
170847981,3,2,8.33,70.2273,-33.0655,32
176380638,1,1,8.03,72.1854,-2.6367,32
176401306,1,1,8.04,72.3306,-0.8697,32
176872276,4,4,11.56,100.5172,-73.2534,32
176935123,4,4,12.47,100.6235,-67.1245,32
176955267,4,4,11.36,100.925,-69.4822,32
176956893,4,4,11.41,100.8331,-66.9476,32
177036977,4,4,13.73,102.7881,-66.7015,32
177077336,4,4,10.07,103.2431,-70.6415,32
177079697,4,4,14.81,103.3046,-66.9974,32
177115354,4,4,11.55,103.7548,-69.8671,32
177116487,4,4,10.69,103.855,-68.1057,32
177118939,4,4,17.48,104.1639,-67.0379,32
177119085,4,4,8.06,104.2108,-67.2271,32
177238322,4,4,10.37,105.3524,-69.1019,32
177255827,4,3,10.84,101.6778,-77.0001,32
177258735,4,4,7.54,102.2209,-73.2991,32
177282821,4,4,12.78,102.5058,-72.3769,32
177284199,4,4,8.25,102.4187,-74.5569,32
177306969,4,4,12.2,103.1051,-73.0002,32
177309385,4,4,7.16,103.3173,-74.7241,32
177353450,4,3,12.55,104.6605,-77.1853,32
177387396,4,4,16.17,104.9821,-73.3942,32
178807323,2,1,8.93,66.2206,-26.4671,32
178873605,2,1,14.36,67.2947,-29.0466,32
178879588,2,1,13.26,67.4186,-28.1972,32
178881302,2,1,8.08,67.5204,-25.0912,32
178893906,2,1,13.64,67.6132,-27.8727,32
178894913,2,1,8.04,67.8107,-27.8447,32
178946229,2,1,9.67,68.8038,-29.6362,32
178947176,2,1,9.88,68.9012,-25.4607,32
178967253,2,1,8.12,69.2576,-28.9529,32
179034615,2,1,15.38,64.2105,-25.1939,32
179034958,2,1,10.71,64.4046,-24.3307,32
179201407,4,3,8.27,79.3173,-70.2596,32
179317684,4,3,10.87,79.7683,-71.8955,32
179582003,4,3,10.23,80.4515,-69.9882,32
180968339,3,4,8.04,89.3366,-47.8007,32
180968439,3,4,9.74,89.3161,-47.4763,32
188969315,2,3,9.68,78.5137,-15.0502,32
189017499,2,3,8.0,79.2768,-17.4507,32
192826603,3,1,13.91,82.7142,-36.631,32
192831602,3,1,11.44,82.953,-38.1652,32
192928325,3,1,8.29,83.815,-39.8061,32
198052877,3,3,8.2,63.2895,-55.4952,32
198076680,4,2,11.87,63.9519,-59.3761,32
198077858,3,3,15.09,63.876,-54.3663,32
198081375,4,2,8.03,64.5252,-56.9971,32
199752417,2,3,9.36,81.854,-6.6243,32
199756170,2,3,8.06,81.9591,-10.1647,32
200320747,3,2,8.1,76.3735,-42.1245,32
200322593,3,3,11.51,76.3095,-47.9375,32
200364466,3,2,11.16,77.2651,-42.1552,32
200368439,3,2,11.82,77.4655,-42.1288,32
200369221,3,3,8.29,77.5771,-44.083,32
200390959,3,3,8.07,78.4083,-46.5242,32
200394475,3,3,13.68,69.6139,-46.1813,32
200397541,3,3,8.02,69.881,-45.1241,32
200475413,1,3,8.1,82.5969,6.5095,32
200511734,1,3,9.87,82.5793,11.3389,32
200517741,1,3,9.23,82.9886,11.2948,32
200525363,1,3,8.99,83.06,9.8196,32
200525765,1,3,14.44,83.0434,10.2759,32
200541544,1,3,8.04,83.1459,10.0828,32
200545781,1,3,14.08,83.2798,7.506,32
201368234,2,3,8.46,83.2489,-6.83,32
201426753,3,1,9.2,92.33,-35.8256,32
201427724,3,1,8.33,92.4085,-34.1802,32
213034033,1,2,15.22,74.8346,-2.4685,32
213105608,1,2,8.04,76.1391,-0.1271,32
219200215,3,4,8.05,92.5076,-52.7994,32
219203188,3,4,13.01,92.6403,-48.7404,32
219212899,4,1,10.64,93.3978,-53.3924,32
219226906,3,3,8.46,62.9831,-51.0843,32
219237485,3,3,8.04,64.3983,-52.4838,32
219240002,3,3,15.51,64.7909,-53.8466,32
219244444,3,3,12.63,65.2734,-48.6551,32
219251369,3,3,8.45,65.4431,-49.3084,32
219389540,3,3,10.21,77.0287,-53.2711,32
219394646,3,3,8.64,77.6632,-50.5254,32
219396049,3,3,12.25,77.796,-49.0665,32
219404010,3,3,8.31,78.349,-48.4937,32
219425479,3,3,8.01,80.2254,-49.7694,32
220044948,1,2,9.21,83.4353,1.9445,32
220064505,1,2,9.65,83.8477,0.2392,32
220071605,1,2,8.23,84.0727,4.4076,32
220073982,1,2,9.9,84.1028,1.7869,32
220391375,4,2,8.02,68.1286,-56.2256,32
220391763,4,2,11.63,68.2415,-57.6959,32
220399820,3,3,8.28,69.1285,-54.621,32
220411786,4,2,8.06,70.8635,-58.7895,32
220412239,4,2,8.01,70.8468,-57.0927,32
220414682,4,2,8.71,71.1125,-59.3213,32
220419648,3,3,8.12,71.6163,-54.8707,32
220429730,4,2,17.38,72.9714,-56.1524,32
220432563,4,2,11.3,73.4336,-58.6065,32
220433363,3,3,8.71,73.3813,-55.8599,32
220433364,3,3,9.43,73.3788,-55.8584,32
220436223,4,2,5.69,73.7221,-58.5473,32
220454990,3,3,8.23,74.2749,-55.6125,32
220459208,3,3,12.57,74.8284,-53.8816,32
220473309,4,2,8.46,75.1968,-57.2566,32
220473692,4,2,12.39,75.1042,-58.5022,32
220476769,4,2,15.57,75.5506,-56.6186,32
220477045,4,2,8.01,75.5281,-57.4834,32
220600579,3,4,7.58,83.2349,-47.6894,32
231097055,4,3,10.57,69.3867,-69.1873,32
231098685,4,2,8.19,69.168,-67.2333,32
231308507,2,3,11.55,78.6829,-8.8019,32
231729342,3,3,8.01,81.4601,-53.5824,32
231736113,3,4,11.43,82.128,-48.4091,32
231738304,4,3,17.16,67.0766,-72.5386,32
231739754,4,3,16.93,67.2015,-75.6542,32
231799463,4,3,18.43,78.2555,-70.4616,32
231803967,3,4,8.0,85.0669,-49.5398,32
231812002,3,4,14.33,85.6948,-50.2909,32
231814409,3,4,13.32,85.8378,-51.4371,32
231815113,3,4,12.96,85.7284,-53.249,32
231815570,3,4,8.09,86.0019,-53.3779,32
231819604,3,4,16.14,86.2054,-52.3314,32
231824922,3,4,6.08,86.617,-53.2201,32
231917352,3,4,9.74,92.7214,-43.4006,32
231919858,3,4,8.06,92.7663,-44.8741,32
231943126,3,4,8.06,93.8868,-43.177,32
231945429,3,4,10.58,94.1424,-44.6378,32
231967272,3,4,9.33,95.3226,-47.402,32
231969683,3,4,10.65,95.3021,-43.1566,32
232028066,3,4,8.06,96.1824,-43.4052,32
232038798,3,4,11.32,96.7446,-46.8213,32
235062311,3,4,12.73,85.3903,-46.5642,32
235077029,3,4,9.03,86.4036,-47.5944,32
237949640,4,1,8.24,101.5943,-53.3422,32
237951156,4,1,8.01,101.6004,-51.1997,32
238018220,4,1,17.09,102.9654,-53.0094,32
238188583,4,3,8.1,55.296,-73.9292,32
238194430,4,3,12.54,56.4206,-75.1533,32
238195769,4,3,8.06,56.8381,-76.4212,32
238201491,4,3,9.02,57.9805,-72.0273,32
238226712,4,3,15.6,58.8241,-72.0646,32
238228648,4,3,10.93,58.8938,-77.5783,32
238915288,3,4,8.02,94.0118,-50.9772,32
238922766,3,4,8.01,94.3767,-48.7876,32
238949177,3,4,6.02,95.0276,-48.7426,32
238950307,3,4,10.76,95.2775,-49.0924,32
242961495,1,4,11.76,59.0375,13.5589,32
242984921,1,4,8.38,59.6497,13.105,32
242990922,1,4,11.89,60.0925,12.6338,32
242994397,1,4,11.97,60.3724,14.0001,32
243011824,1,4,13.11,60.709,13.3436,32
244243915,1,2,8.11,74.0022,-1.6838,32
244257815,1,2,8.04,74.6538,-4.5593,32
245826993,1,4,7.26,67.8728,13.9034,32
245858638,1,4,14.5,68.4379,12.7111,32
245898675,1,4,8.25,69.3022,14.3929,32
245903594,1,4,10.02,69.3515,12.4871,32
245948521,1,4,8.0,70.3561,13.1055,32
246897668,2,4,9.24,73.1025,-16.824,32
246902275,2,4,8.82,73.4607,-17.7772,32
248477455,1,2,14.15,78.0262,-0.7013,32
248618986,1,1,8.11,66.3593,-3.7691,32
248654486,1,1,14.63,67.359,-4.8123,32
248656622,1,1,9.61,67.4394,-0.9199,32
248686314,1,1,8.36,68.0533,-4.0219,32
248688920,1,1,5.9,68.1566,-3.2096,32
248995415,1,2,8.01,78.2846,-2.9617,32
248997408,1,2,8.15,78.4297,-5.0876,32
249040374,1,2,13.99,79.1112,-0.204,32
250134805,1,1,11.14,63.3616,-1.6559,32
250136335,1,1,11.39,63.4422,-5.1521,32
250138124,1,1,8.19,63.5429,-0.3449,32
250158330,1,1,8.12,63.7902,-4.4188,32
250163328,1,1,15.37,64.2194,-4.4569,32
255559492,4,1,16.55,95.8994,-52.7335,32
255559524,4,1,17.94,95.9521,-52.7802,32
255563650,3,4,10.61,96.3993,-48.267,32
255587619,4,1,10.66,96.8409,-53.103,32
255614823,3,4,8.11,97.4902,-50.9324,32
255701070,4,1,8.08,98.9023,-52.5349,32
255756592,3,4,17.73,99.5819,-48.9877,32
257644579,3,2,9.77,71.4513,-36.2628,32
259373313,3,3,8.05,68.0289,-48.8057,32
259377017,3,3,10.5,68.4163,-51.9578,32
259392878,3,3,12.63,69.0635,-53.7262,32
259444174,3,3,8.58,69.88,-52.9634,32
259475214,3,3,8.01,70.4078,-48.4878,32
259512080,3,3,6.42,70.9566,-48.3254,32
259542669,3,3,11.57,71.7522,-51.5778,32
259587315,3,3,8.69,72.1605,-49.17,32
259593708,3,3,8.17,72.857,-50.0364,32
259675295,3,3,8.1,73.7102,-52.9153,32
260004324,4,1,10.14,91.0918,-55.311,32
260079513,4,1,8.05,92.0713,-55.2384,32
260127606,4,1,8.04,92.067,-57.9322,32
260128333,4,1,11.49,92.1331,-59.5409,32
260162387,4,1,10.39,92.8249,-55.5512,32
260266502,4,1,7.29,94.0637,-59.2205,32
260268898,4,1,11.06,93.9849,-54.3055,32
260351540,4,1,8.28,94.804,-58.0541,32
260369118,4,1,14.87,95.1606,-57.0939,32
260639999,4,1,11.06,97.9484,-56.9744,32
260640693,4,1,11.91,97.8206,-58.3203,32
260709282,4,1,8.01,98.5248,-57.086,32
260949692,4,3,8.04,73.3152,-78.1457,32
261138245,4,3,8.09,84.6684,-78.6479,32
261258146,4,3,9.11,89.7444,-78.2822,32
262400835,1,2,13.55,78.4851,2.6106,32
262435168,1,2,8.01,73.4838,3.0966,32
262614905,4,4,11.16,116.693,-62.8054,32
264459286,1,2,8.08,81.1658,2.8512,32
264542187,1,2,8.02,81.6374,0.5273,32
264589133,1,2,9.51,80.5651,3.3974,32
267195503,3,4,8.06,93.5099,-41.2827,32
267254246,3,1,8.05,93.8081,-38.474,32
269079069,1,2,8.09,75.6092,2.048,32
269615773,1,1,8.21,61.2078,-3.1705,32
269634384,1,1,10.72,61.5288,-5.5799,32
270557257,4,3,8.51,99.9089,-78.4403,32
270577687,3,4,11.33,86.9284,-52.3635,32
270627532,3,4,11.12,87.3206,-53.3014,32
270674067,3,4,16.83,87.4392,-49.3656,32
271595936,4,4,8.07,108.3439,-74.0541,32
271698614,4,4,8.09,109.9832,-76.6921,32
271723402,4,4,8.68,110.381,-72.724,32
271893367,4,4,10.9,112.9653,-73.606,32
271972426,4,4,12.22,114.0132,-75.4697,32
271975726,4,4,13.01,114.1704,-74.7016,32
272086159,4,4,13.4,115.0035,-72.205,32
272088627,4,4,8.01,115.5212,-74.9482,32
272128326,4,4,8.73,116.4173,-72.3239,32
277018227,4,3,12.83,83.8954,-70.4067,32
277108325,4,3,12.08,84.2319,-68.8906,32
277291895,4,3,8.12,84.3617,-70.6849,32
277301936,4,3,9.45,84.5316,-68.4439,32
278683844,4,1,9.28,99.2386,-58.0165,32
278775103,4,1,8.01,99.7408,-55.2986,32
278777070,4,1,8.01,99.744,-58.836,32
278779899,4,1,8.09,99.9028,-55.6096,32
278865869,4,1,12.69,100.8613,-55.8314,32
279319721,4,1,8.08,104.1986,-54.7954,32
279324004,4,1,8.01,104.2197,-59.3788,32
279475245,4,1,11.94,105.0841,-59.0354,32
279510595,4,1,14.69,105.5816,-58.8347,32
279541094,2,3,9.24,85.3648,-6.7688,32
279572957,4,1,10.66,106.0891,-57.1103,32
281631335,4,4,8.06,115.9742,-64.6232,32
281634912,4,4,8.07,117.0799,-62.6768,32
283623989,1,4,8.04,62.0698,6.211,32
283630575,1,4,10.03,62.1335,9.7566,32
283751025,1,4,6.61,63.6438,10.7014,32
283792492,1,4,15.44,63.743,6.6685,32
283866910,1,4,10.86,64.328,8.8206,32
284195833,4,4,8.17,105.581,-69.3525,32
284789252,1,3,9.85,76.7235,6.1155,32
284790075,1,3,8.1,76.808,6.4226,32
287298253,4,2,16.76,82.281,-66.0065,32
287298669,4,2,17.57,82.29,-66.2576,32
287496048,4,4,8.09,124.1351,-73.0178,32
290655383,3,4,8.03,83.9055,-51.7318,32
290717924,3,4,10.86,84.4248,-49.9122,32
293165262,4,2,14.51,66.6217,-59.1027,32
293271232,4,1,7.51,98.6953,-63.2622,32
293271581,4,1,12.47,98.9003,-62.6401,32
293512375,1,3,8.04,76.5976,16.1245,32
293513505,1,3,14.29,76.5659,14.8079,32
293515726,1,3,8.15,76.6062,12.0002,32
293612446,1,3,12.04,76.8673,16.8677,32
293636456,1,3,8.05,76.9325,14.3594,32
293649186,3,4,8.03,97.7744,-45.8313,32
294205275,4,1,8.06,108.0761,-58.4033,32
294399068,4,1,9.43,109.2452,-59.1228,32
294626591,4,3,9.5,70.4984,-70.5224,32
294750180,4,3,9.02,71.044,-70.324,32
294754396,4,2,10.71,71.0049,-66.4008,32
294781547,4,3,10.39,71.4841,-68.7618,32
294784092,4,3,8.92,71.2626,-70.6719,32
294977810,4,3,17.48,72.4212,-69.2899,32
294981566,4,2,10.12,72.3326,-67.3687,32
298812417,1,1,8.04,69.4535,-2.7015,32
298851147,1,1,14.05,69.875,-4.6003,32
299004430,1,1,8.1,70.7245,-4.1199,32
300038935,4,4,9.1,107.8437,-68.8333,32
300086410,4,4,16.98,107.8419,-70.7742,32
300138745,4,4,10.18,108.7551,-69.772,32
300143416,3,1,8.03,92.3906,-36.1357,32
300241371,4,4,8.0,109.4017,-71.3342,32
300325379,4,4,8.03,110.7053,-66.5388,32
300443029,4,4,10.47,111.6159,-70.8261,32
300510333,4,4,9.67,112.2534,-70.239,32
300560295,4,4,10.78,112.9157,-68.1332,32
300651846,4,4,13.49,114.3667,-66.7573,32
300658296,4,4,8.0,114.6477,-68.2706,32
300739852,4,4,10.21,115.165,-69.1416,32
300808454,4,4,12.24,116.5623,-66.9862,32
300809119,4,4,9.1,116.6859,-67.75,32
300863975,4,4,18.22,117.1243,-67.7569,32
300970893,4,4,13.34,118.3065,-67.8007,32
302346975,1,3,8.26,81.8406,14.0289,32
302491682,1,3,9.51,82.1411,12.0295,32
302531735,1,3,8.52,82.3508,17.1247,32
302672484,1,3,8.01,82.7128,12.2035,32
303599346,1,3,9.88,75.4884,12.932,32
306574570,4,4,9.9,119.3872,-71.2482,32
306577335,4,4,8.11,119.3053,-67.6934,32
306739391,4,4,11.31,120.9705,-69.881,32
306739511,4,4,8.06,120.738,-70.0301,32
306779124,4,4,10.22,121.5091,-71.043,32
306826966,4,4,13.69,121.7288,-66.3063,32
306894095,4,4,12.35,121.9489,-70.2274,32
307210830,4,4,9.41,124.5332,-68.315,32
307434940,4,4,9.6,125.8372,-71.0332,32
307441274,4,4,8.3,126.2206,-66.7879,32
307780535,4,4,8.05,127.9615,-68.3955,32
307785290,4,4,8.09,128.2167,-70.4312,32
308454245,4,4,8.25,120.9581,-64.6291,32
308543986,4,4,11.62,121.1685,-64.4977,32
309658435,4,2,14.89,79.0441,-60.9603,32
309702890,4,2,10.6,79.7052,-65.0249,32
309703910,4,2,11.33,79.7371,-64.0589,32
309755088,4,2,11.96,79.7461,-60.5326,32
309791758,4,2,14.72,80.1841,-61.4973,32
309792357,4,2,10.04,80.106,-59.8953,32
316970978,2,3,8.23,74.8507,-12.5118,32
317096584,2,3,8.07,86.6287,-12.7288,32
317331337,2,3,8.52,87.4633,-16.9663,32
319259194,4,3,9.53,71.6509,-78.5616,32
319609219,3,4,8.49,101.0116,-50.5261,32
319611434,4,1,11.72,101.0788,-53.9632,32
332620288,2,4,8.08,62.2789,-13.2879,32
332643408,2,4,8.0,62.6745,-15.2554,32
332662679,2,4,8.01,63.3224,-16.805,32
332697630,2,4,12.74,63.331,-13.6841,32
345581462,1,4,8.01,69.7498,9.6393,32
348662485,1,4,8.24,61.7944,13.8122,32
348667600,1,4,12.34,62.5178,12.7794,32
348839788,4,1,9.3,98.8426,-57.6261,32
348842168,4,1,11.49,98.8557,-57.2715,32
348899264,4,1,8.04,106.1815,-60.808,32
348992095,4,1,12.54,106.7452,-62.3532,32
348992108,4,1,14.63,106.9111,-62.3781,32
348993107,4,4,8.11,106.7215,-64.0039,32
349095149,4,4,10.06,107.921,-65.5088,32
349156177,4,4,7.4,108.316,-64.8734,32
349192028,4,1,11.82,108.8378,-60.378,32
349269343,4,1,8.0,108.9713,-61.8623,32
349271114,4,1,10.99,109.2049,-60.3506,32
349273907,4,4,6.99,109.1556,-64.1245,32
349275562,4,4,9.13,109.4547,-65.2141,32
349411267,4,1,8.05,110.3439,-60.2531,32
349480752,4,4,8.07,110.8602,-64.692,32
349574361,4,4,9.53,111.7157,-65.8852,32
349576261,4,4,11.53,112.01,-63.5178,32
349784936,4,4,8.08,113.1789,-63.3246,32
349829477,4,4,8.31,113.6764,-61.0828,32
349902873,4,4,8.62,113.7696,-63.0394,32
349972412,4,4,12.55,114.4673,-62.0783,32
350146296,4,4,9.17,115.7396,-63.7019,32
350152284,4,3,16.74,53.1024,-78.5643,32
350297825,4,2,14.13,83.7106,-58.028,32
350433903,4,1,8.16,85.0495,-56.5068,32
350580827,4,1,8.12,86.8899,-55.0365,32
350583903,4,1,13.22,87.1889,-58.29,32
350618622,4,1,8.58,87.4018,-54.9103,32
350620310,4,1,8.13,87.3268,-58.6712,32
350717211,3,4,8.02,88.4022,-54.056,32
350765919,4,1,14.18,89.3022,-59.5905,32
354556180,3,4,8.07,83.8522,-44.3408,32
354557091,3,4,8.15,83.8091,-46.9454,32
354570245,3,4,15.07,84.31,-46.2494,32
354572301,3,4,12.53,85.2707,-42.8414,32
356733691,1,4,10.04,60.0791,8.71,32
356734609,1,4,15.91,60.1553,6.3794,32
356738962,1,4,10.08,60.215,10.6688,32
356880434,1,3,8.74,78.7495,7.568,32
358253471,4,2,8.11,61.8423,-59.7303,32
364266095,4,2,16.11,62.7887,-59.1879,32
364326091,4,1,8.01,101.7985,-61.8131,32
364393429,4,4,9.24,116.5937,-64.0558,32
364588501,4,3,9.2,85.4034,-76.0722,32
364588606,4,3,9.74,85.0679,-76.3861,32
365462465,1,4,8.09,64.7544,10.1541,32
365553903,1,4,8.1,65.3924,6.9742,32
365779699,1,3,9.93,81.9995,9.6395,32
369394241,3,2,14.0,73.4695,-36.8207,32
370227221,4,3,8.1,85.5473,-74.5674,32
371690895,1,3,8.09,80.2537,9.0272,32
372817805,3,3,17.29,67.113,-54.1562,32
372948880,1,4,7.05,66.1752,10.0464,32
372994308,1,4,8.02,66.6563,9.3942,32
373027127,1,4,8.11,66.8409,11.592,32
373052731,1,4,6.57,67.7388,10.7517,32
373055129,1,4,8.03,67.8007,8.1441,32
373135132,1,4,8.15,68.682,11.4994,32
373210707,1,4,10.11,69.9272,11.6018,32
373261269,1,4,14.19,70.2578,10.9944,32
373308420,1,4,8.06,70.4264,7.8272,32
373310949,1,4,9.33,70.5968,11.421,32
373491809,1,3,8.09,78.2487,10.0889,32
373604254,4,3,8.08,81.1833,-67.8974,32
374997123,4,1,10.3,99.2248,-63.0794,32
375034557,4,1,5.64,99.5009,-61.533,32
375063320,4,4,7.42,100.3749,-65.469,32
375091818,3,4,12.48,88.7342,-50.1508,32
381949122,4,2,4.22,76.3774,-57.472,32
381949148,4,2,7.36,76.447,-57.5531,32
381949410,4,2,11.04,76.5439,-58.4745,32
381978020,3,3,8.07,77.5357,-54.2778,32
382042960,4,2,17.01,79.0502,-56.0113,32
382043650,3,3,11.96,79.1914,-54.1712,32
382145521,4,2,8.0,80.3227,-56.2452,32
382198673,4,2,8.39,81.5633,-59.1928,32
382200986,3,3,11.89,81.8186,-54.9461,32
382256692,4,2,14.14,82.3691,-58.9128,32
382342163,2,4,8.19,65.9004,-17.5477,32
382437043,4,4,9.31,117.2148,-63.7201,32
388131027,4,3,8.03,65.3618,-69.6155,32
388182039,4,4,10.37,105.6468,-75.1465,32
388901191,2,3,8.02,83.6656,-10.0825,32
389121312,1,3,8.06,74.9803,15.3172,32
389121767,1,3,6.31,74.9352,15.9166,32
389139036,1,3,8.03,75.2576,13.2921,32
389669796,4,3,10.39,86.8992,-69.3664,32
389920950,4,3,7.18,87.7523,-69.9028,32
389924075,4,3,10.4,87.8741,-70.9918,32
391892593,4,4,9.35,115.455,-68.0283,32
391925969,4,4,9.97,107.7566,-75.168,32
393030999,4,3,8.2,65.6851,-78.7144,32
393414358,3,1,10.44,94.3363,-38.3234,32
393489565,3,3,8.07,67.306,-54.4067,32
393491149,4,2,12.54,67.5997,-59.4683,32
394698511,4,3,15.79,58.3993,-78.1875,32
396695965,3,3,13.31,65.011,-54.0706,32
396720998,3,3,13.99,65.6554,-54.1472,32
396896230,1,4,9.2,62.624,3.3738,32
396897979,1,1,8.18,62.7522,1.9644,32
396945898,1,4,8.1,63.7369,4.8613,32
396954061,1,1,14.18,63.9591,1.9058,32
396977579,1,1,8.07,69.7456,0.52,32
397064286,1,2,14.3,76.8987,3.8042,32
397122234,1,2,8.0,78.5259,1.4796,32
398796167,2,4,15.81,72.4063,-18.1166,32
399618982,1,3,8.08,72.2879,11.8519,32
399819276,1,3,8.01,74.1942,10.6084,32
404852431,4,3,8.77,85.2302,-69.1753,32
407963722,1,4,8.14,60.6313,7.0122,32
407966340,1,4,6.44,60.7485,9.2075,32
408000326,1,4,14.15,63.1818,11.8631,32
408011175,1,3,8.05,76.5821,10.2873,32
408114814,1,3,10.05,77.9044,6.1869,32
408157922,2,2,8.06,79.3661,-20.2855,32
408161480,1,3,9.81,78.4999,9.303,32
408187719,2,2,16.2,79.529,-23.1459,32
408188366,2,2,13.39,79.4876,-21.6673,32
408217918,2,3,15.54,79.7679,-18.0245,32
411697517,1,3,14.41,78.3391,16.4142,32
411752883,1,3,8.01,78.4577,12.2082,32
411839167,1,3,10.82,78.9198,16.2787,32
412055851,1,3,7.38,79.7205,13.5671,32
412199976,1,3,8.25,80.4509,13.1209,32
412202415,1,3,9.42,80.4612,14.1222,32
415508270,1,3,10.87,76.0611,11.0578,32
423478252,2,4,8.1,71.2828,-18.1636,32
423520098,2,1,8.23,71.8481,-22.5611,32
423785734,2,1,8.06,71.0172,-28.6821,32
423830804,2,1,8.01,71.4908,-27.0489,32
425064757,4,3,11.36,82.918,-69.8836,32
425085686,4,2,8.35,82.9054,-66.6781,32
425211420,2,3,9.83,76.9716,-11.0498,32
426053693,1,2,8.1,74.5312,0.8658,32
427346731,1,2,10.07,83.4993,-2.3593,32
427350675,1,2,16.31,83.5847,-2.242,32
427395741,1,2,8.05,83.7818,-5.869,32
434237820,1,4,8.02,63.9971,13.1672,32
434260570,1,4,12.99,64.2438,14.7715,32
435880130,1,4,12.47,64.2859,14.9363,32
435910664,1,4,5.32,64.9911,14.0351,32
435915513,1,4,5.72,65.2203,13.8644,32
435916016,1,4,5.06,65.1519,15.0953,32
435923755,1,4,5.43,65.5153,14.0771,32
436579904,1,3,14.74,71.2371,14.3639,32
436590739,1,3,7.69,71.6271,15.4719,32
436640067,1,3,8.17,72.2441,14.7992,32
436682542,1,3,12.89,73.656,14.0235,32
436722124,1,3,8.33,73.9867,12.2562,32
442871206,2,3,8.05,79.9107,-13.5912,32
442930113,2,3,8.02,80.959,-15.0986,32
442960837,2,3,9.76,81.4179,-14.4815,32
442962268,2,3,8.09,81.363,-17.5273,32
449307761,1,3,8.22,80.1336,5.6637,32
449310316,1,2,8.09,80.1078,0.9776,32
450020218,1,3,9.98,74.8084,11.4048,32
450025295,1,3,8.04,74.9264,8.8028,32
450045402,1,3,14.46,75.079,9.2011,32
450048899,1,3,9.9,75.1522,8.5325,32
450060052,1,3,9.37,75.4952,9.9824,32
450094525,1,3,8.03,72.725,7.8578,32
450102450,1,3,9.45,73.0248,6.4748,32
452377101,3,4,8.01,88.3344,-51.0529,32
452786148,1,1,8.02,68.447,1.8103,32
452786815,1,1,6.62,68.6119,0.4064,32
452810859,1,3,8.0,72.7584,5.4308,32
453099619,4,4,8.1,116.0861,-69.5105,32
453123341,3,1,8.19,91.706,-40.0967,32
454146739,1,1,8.46,65.1372,2.7342,32
454147106,1,1,12.71,65.1453,1.3447,32
454190342,1,2,15.23,78.9226,1.0779,32
454200140,1,2,8.05,79.2507,3.4769,32
455039377,1,4,8.01,69.1374,5.3072,32
459942762,1,4,8.25,60.2785,4.5408,32
459946416,1,1,8.02,71.1786,3.2081,32
459959323,1,4,8.04,71.4122,5.6578,32
464753679,1,1,8.9,60.5213,2.0847,32
464769756,1,4,12.11,60.4284,5.0918,32
464837530,1,2,8.04,82.0619,4.4688,32
468901301,1,4,8.02,61.4546,11.0703,32
468903805,1,4,8.11,62.583,8.4148,32
471012347,1,2,9.47,75.486,-6.9494,32
471013513,4,2,14.84,69.3921,-61.9619,32
471013553,4,3,15.8,85.8925,-68.3728,32
471013582,4,3,16.1,91.1287,-71.4231,32
671960529,1,1,14.64,67.2952,-4.3224,32
